name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Moscow,2022-05-11T00:00:00,9.6,6.7,-4.1,37.93,0,0,,0,0,33.5,21.6,342,1012,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T01:00:00,8.7,5.6,-3.8,40.87,0,0,,0,0,31.7,21.6,346,1012,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T02:00:00,8.2,5.1,-3.8,42.51,0,0,,0,0,30.6,19.5,342,1011.3,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T03:00:00,7.6,4.6,-3.7,44.81,0,0,,0,0,29.5,17.4,346,1011,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T04:00:00,6.6,3.4,-4.3,45.92,0,0,,0,0,29.5,17.4,330,1010.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T05:00:00,6.7,3.5,-3.8,46.84,0,0,,0,0,30.2,18,344,1010.7,0,10,2,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T06:00:00,7.2,4,-3.8,45.51,0,0,,0,0,30.2,18.6,336,1010.7,0,10,45,0.2,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T07:00:00,7.7,4.4,-3.8,43.74,0,0,,0,0,31.7,21,336,1010.7,0,10,126,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T08:00:00,8.6,5.5,-3.8,41.34,0,0,,0,0,36,20.7,342,1010,0,10,205,0.7,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T09:00:00,10.6,10.6,-4.3,35.05,0,0,,0,0,36,22,354,1009.7,0,10,370,1.3,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T10:00:00,12.6,12.6,-5.5,27.93,0,0,,0,0,37.1,31.5,352,1009.7,0,10,416,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T11:00:00,13.6,13.6,-4.7,27.86,0,0,,0,0,43.2,27.3,336,1009,0,10,496,1.8,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T12:00:00,14.2,14.2,-5.5,25.2,0,0,,0,0,41.4,32.4,326,1008.7,0,10,537,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T13:00:00,14.6,14.6,-3.3,29.04,0,0,,0,0,39.8,24.3,330,1009,0,10,551,2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T14:00:00,15.8,15.8,-2.4,28.5,0,0,,0,0,43.2,25.2,319,1009,0,10,513,1.8,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T15:00:00,17,17,-2.1,27.15,0,0,,0,0,46.8,23.7,338,1008,0,10,495,1.8,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T16:00:00,18,18,-2.7,24.4,0,0,,0,0,34.9,25.2,337,1008,0,10,451,1.6,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T17:00:00,17.4,17.4,-2.8,25.01,0,0,,0,0,39.6,22.2,340,1007.4,0,10,365,1.3,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T18:00:00,18.2,18.2,-3.1,23.3,0,0,,0,0,31.3,20.4,333,1007,0,10,219,0.8,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T19:00:00,17.4,17.4,-3.5,23.81,0,0,,0,0,24.2,21.6,329,1007,0,10,133,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T20:00:00,16.2,16.2,-3.7,25.32,0,0,,0,0,17.2,13.5,320,1007,0,10,57,0.2,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T21:00:00,14.9,14.9,-4.3,26.4,0,0,,0,0,10.1,7.8,306,1007.7,0,10,3,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T22:00:00,12.6,12.6,-3.4,32.61,0,0,,0,0,11.2,5.7,259,1007.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-11T23:00:00,10.5,10.5,-2.9,39.15,0,0,,0,0,12.2,6.6,237,1007,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T00:00:00,9.5,8.7,-1.9,45.07,0,0,,0,0,13.3,6.6,280,1007,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T01:00:00,8.9,8.2,-2.4,44.93,0,0,,0,0,14.5,6,256,1006.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T02:00:00,8.3,7,-2.3,47.22,0,0,,0,0,15.7,8.1,239,1006.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T03:00:00,7.5,6.7,-1.9,51.61,0,0,,0,0,16.9,5.5,226,1006.3,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T04:00:00,6.5,5.7,-1.9,55.27,0,0,,0,0,19.7,5.1,217,1005.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T05:00:00,6.9,5,-0.4,59.62,0,0,,0,0,22.4,9.6,235,1005.7,0,10,5,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T06:00:00,8.1,7.1,0.3,58.16,0,0,,0,0,25.2,6.6,226,1005.7,0,10,47,0.2,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T07:00:00,10.1,10.1,0.9,52.96,0,0,,0,0,26.5,9.6,225,1005.7,0,10,124,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T08:00:00,10.8,10.8,2.3,55.77,0,0,,0,0,27.8,9.6,230,1004.7,0,10,231,0.8,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T09:00:00,13.8,13.8,4,51.46,1,100,rain,0,0,29.2,10.8,238,1004.7,0,10,260,0.9,3,10,Rain,rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T10:00:00,16.6,16.6,4.7,45.49,0,0,rain,0,0,30.7,18.3,223,1003.7,0,10,337,1.2,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T11:00:00,19,19,5.7,41.89,0,0,,0,0,32.3,23.4,238,1003.3,18.3,10,253,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T12:00:00,19.2,19.2,6.7,44.41,0.1,100,rain,0,0,33.8,28.2,223,1002.7,0,10,762,2.7,8,10,Rain,rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T13:00:00,20.1,20.1,5.9,39.44,0,0,,0,0,43.2,26.1,256,1002.3,0,10,668,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T14:00:00,20.4,20.4,7.4,43,0,0,,0,0,36.5,25.8,223,1001.7,0,10,498,1.8,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T15:00:00,20.4,20.4,7.2,42.3,0,0,,0,0,37.8,25.2,228,1000.7,0,10,621,2.2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T16:00:00,20.4,20.4,7.7,44.01,0,0,,0,0,34.8,23.1,222,999.7,0,10,317,1.1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T17:00:00,19.6,19.6,8.2,47.67,0,0,rain,0,0,31.8,23.9,216,998.7,0,10,295,1.1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T18:00:00,19,19,8,48.82,0,0,rain,0,0,28.8,21.6,222,997.7,19.2,10,24,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T19:00:00,15.6,15.6,10.6,72.14,0,0,rain,0,0,39.6,19.5,205,997.7,69.7,10,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T20:00:00,14,14,11.9,87.28,0,0,rain,0,0,23.3,18,192,996.3,60,9.4,4,0,0,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T21:00:00,13.6,13.6,11.9,89.7,3.9,100,rain,0,0,20.5,19.5,196,994.9,88.9,8.3,0,,0,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T22:00:00,14,14,11.7,86.31,0,0,rain,0,0,48.5,29.7,237,994.7,88.8,8.1,0,,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-12T23:00:00,13,13,10.9,87.19,0,0,,0,0,27.5,29.7,256,995.7,82.3,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T00:00:00,13,13,9.9,81.57,4.1,100,rain,0,0,46.8,29.4,276,995.9,72.8,10,0,,0,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T01:00:00,12,12,8.3,78.25,0,0,,0,0,61.2,34.7,273,996.7,72.8,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T02:00:00,10.6,10.6,5.3,69.97,0,0,,0,0,52.7,33.6,291,998.7,88.8,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T03:00:00,10,6.8,4.7,69.86,0,0,,0,0,43.2,26.5,288,999.7,72.8,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T04:00:00,10,6.8,5.1,71.88,0,0,,0,0,46.8,27.3,268,999.9,72.8,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T05:00:00,9.6,6.6,4.7,71.75,0,0,,0,0,43.2,23.1,272,1000.7,72.8,10,1,0,0,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T06:00:00,9.2,5.4,4.7,73.86,0,0,,0,0,43.2,30.7,260,1000.9,88.8,10,11,0,0,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T07:00:00,9.2,5.5,4.7,73.86,0,0,,0,0,48.4,29.4,272,1001.3,88.8,10,133,0.5,1,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T08:00:00,10.2,10.2,4.2,66.32,0,0,,0,0,46.8,30.3,272,1001.7,88.8,10,354,1.3,4,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T09:00:00,11.6,11.6,4.6,62.11,0,0,,0,0,50.8,32.4,265,1001.7,88.8,10,493,1.8,5,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T10:00:00,12,12,4.7,61.17,0,0,rain,0,0,49,30.3,268,1001.9,88.8,10,470,1.7,5,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T11:00:00,13.6,13.6,4.6,54.47,0,0,,0,0,53.7,34.5,266,1001.9,88.8,10,671,2.4,7,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T12:00:00,14.3,14.3,3.7,48.92,0.1,100,rain,0,0,55.4,35.8,290,1001.7,57.9,10,767,2.8,8,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T13:00:00,15.2,15.2,3.3,45.05,0.1,100,rain,0,0,50.4,33.6,263,1001.9,59.4,10,756,2.7,8,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T14:00:00,13.9,13.9,4,51.23,0,0,,0,0,65.3,38.4,261,1002.3,69.7,10,774,2.8,8,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T15:00:00,15.4,15.4,3.5,44.93,0,0,rain,0,0,57.6,35,297,1002.3,38.4,10,587,2.1,6,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T16:00:00,15.2,15.2,3.5,45.42,0,0,,0,0,54.3,35.2,254,1002.3,46.8,10,385,1.4,4,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T17:00:00,15.2,15.2,3.1,44.51,0,0,,0,0,50.9,33.7,274,1002.7,38.4,10,475,1.7,5,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T18:00:00,13,13,4.9,57.83,0,0,,0,0,38.3,20,295,1004,75.1,11.1,328,1.2,3,10,Partially cloudy,partly-cloudy-day,"27612099999,UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T19:00:00,13.2,13.2,4.4,55.21,0,0,rain,0,0,50.4,25.3,280,1003.7,34.9,10,190,0.7,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T20:00:00,12.2,12.2,4.5,59.61,0,0,,0,0,42.5,18,258,1003.7,69.7,10,66,0.2,1,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T21:00:00,10.4,10.4,5.6,71.91,0,0,,0,0,33.8,19.7,235,1004.7,27.3,10,3,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T22:00:00,10.4,10.4,4.6,67.12,0,0,,0,0,26.3,19.7,236,1004.3,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-13T23:00:00,9.6,7.2,4.6,70.96,0,0,,0,0,22.3,16.7,240,1003.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T00:00:00,9.2,6.6,3.7,68.49,0,0,,0,0,24.5,18.3,246,1003.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T01:00:00,9,6.2,3.6,68.73,0,0,,0,0,25.2,18.9,243,1003.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T02:00:00,8.8,5.9,3,66.78,0,0,,0,0,25.9,20.3,243,1003.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T03:00:00,8.6,5.6,3,67.87,0,0,,0,0,25.2,19.9,245,1003.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T04:00:00,7.4,4.4,2.6,71.39,0,0,,0,0,24.8,17.4,247,1003.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T05:00:00,7.6,4.8,2.7,71.42,0,0,,0,0,25.6,15.9,249,1003.7,0,10,7,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T06:00:00,8.6,5.6,3.1,68.69,0,0,,0,0,27.7,19.9,249,1003.7,0,10,73,0.3,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T07:00:00,9.6,6.4,3.7,66.94,0,0,,0,0,31,24.6,259,1003.7,0,10,175,0.6,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T08:00:00,11.2,11.2,4.1,62.01,0,0,,0,0,34.6,24.6,272,1003.7,0,10,338,1.2,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T09:00:00,12.2,12.2,3.6,55.73,0,0,,0,0,35.6,25.2,265,1003.7,0,10,496,1.8,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T10:00:00,14,14,2.3,45.29,0,0,rain,0,0,43.6,31.8,266,1003.7,0,10,622,2.2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T11:00:00,14.4,14.4,1.7,42.42,0,0,,0,0,46.8,31.5,268,1002.7,55.7,10,704,2.5,7,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T12:00:00,14.4,14.4,1.3,41.1,0,0,,0,0,48.2,28.8,270,1002.9,0,10,747,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T13:00:00,14.6,14.6,2.2,42.97,0,0,,0,0,48.6,30,262,1002.9,62.1,10,471,1.7,5,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T14:00:00,15.6,15.6,1.9,39.73,0,0,,0,0,47.5,33.3,252,1002.7,62.1,10,535,1.9,5,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T15:00:00,15.3,15.3,2.3,41.54,0,0,,0,0,46.1,32.4,255,1002.7,62.1,10,505,1.8,5,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T16:00:00,15,15,2.3,42.43,0,0,,0,0,43.2,26.7,262,1002.7,62.1,10,248,0.9,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T17:00:00,14.8,14.8,1.9,41.66,0,0,,0,0,41.4,29.7,266,1002.7,34.9,10,158,0.6,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T18:00:00,14.8,14.8,1.9,41.66,0,0,,0,0,38.5,26.1,260,1002.7,0,10,336,1.2,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T19:00:00,14,14,2.1,44.72,0,0,,0,0,36,20.1,265,1002.7,0,10,194,0.7,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T20:00:00,12.6,12.6,2.1,49.02,0,0,,0,0,33.8,18,263,1002.7,15.5,10,69,0.2,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T21:00:00,12.1,12.1,2.3,51.38,0,0,,0,0,23.4,16.3,265,1002.7,0,10,4,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T22:00:00,10.4,10.4,2.1,56.59,0,0,,0,0,17.6,13.8,259,1002.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-14T23:00:00,9.2,7,2.7,63.82,0,0,,0,0,16.6,15.3,249,1003,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T00:00:00,8.8,6.5,2.2,63,0,0,,0,0,18.7,14.4,246,1002.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T01:00:00,9,6.9,2.7,64.86,0,0,,0,0,20.5,13.2,266,1002.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T02:00:00,9,7.2,2.7,64.91,0,0,rain,0,0,20.9,11.7,259,1002.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T03:00:00,8.8,6.5,2.7,65.65,0,0,rain,0,0,21.2,14.4,260,1002.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T04:00:00,8.8,6.7,2.7,65.65,0,0,,0,0,19.8,13.2,281,1002.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T05:00:00,8.2,6.2,2.7,68.33,0,0,,0,0,19.8,11.7,274,1002.7,0,10,7,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T06:00:00,9,7,2.7,64.95,0,0,,0,0,19.4,12.9,277,1002.7,0,10,70,0.3,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T07:00:00,10,8,3.7,65.17,0,0,,0,0,19.8,14.4,275,1002.7,0,10,166,0.6,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T08:00:00,11,11,4.1,62.75,0,0,,0,0,22.7,14.4,266,1002.7,0,10,278,1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T09:00:00,12.4,12.4,4.3,57.86,0,0,,0,0,26.3,13.2,245,1002.7,0,10,435,1.6,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T10:00:00,14,14,3.7,50.05,0,0,rain,0,0,28.1,15.3,268,1002.7,69.7,10,600,2.2,6,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T11:00:00,14.2,14.2,3.7,49.46,0.1,100,rain,0,0,29.2,13,280,1002.3,88.9,10,697,2.5,7,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T12:00:00,13.7,13.7,3.3,49.38,0,0,rain,0,0,31.3,17.3,258,1002,88.9,10,718,2.6,7,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T13:00:00,13.7,13.7,3.6,50.26,0,0,,0,0,37.1,18.5,282,1002,88.9,10,336,1.2,3,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T14:00:00,13.2,13.2,4,53.76,0.1,100,rain,0,0,32,16.2,283,1002,88.9,10,640,2.3,6,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T15:00:00,13.4,13.4,3.7,52.07,0,0,rain,0,0,31.7,19.8,262,1002.7,60,10,283,1,3,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T16:00:00,13,13,4.5,56.23,0,0,,0,0,32.4,17.1,288,1002.7,60,10,247,0.9,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T17:00:00,12.9,12.9,3.9,54.36,0.1,100,rain,0,0,33.1,17.3,240,1002.7,18.3,9.8,480,1.7,5,10,Rain,rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T18:00:00,12.8,12.8,5.3,60.48,0,0,,0,0,32.8,20.1,261,1002.7,0,10,314,1.1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T19:00:00,11.6,11.6,5.9,67.95,0,0,rain,0,0,32.4,15.2,263,1002.7,18.3,10,140,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T20:00:00,11.2,11.2,5.9,69.86,0,0,,0,0,30.6,13.8,260,1002.7,0,10,49,0.2,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T21:00:00,10.6,10.6,6.2,73.82,0,0,,0,0,27,18.2,261,1003.7,60,10,4,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T22:00:00,9.6,7.7,5.7,76.71,0,0,,0,0,22.3,13.2,280,1003.7,18.3,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-15T23:00:00,9.6,7.2,5.3,74.51,0,0,,0,0,25.9,17.4,276,1004,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-16T00:00:00,9.2,6.9,4.9,74.39,0,0,,0,0,28.8,15.3,288,1004,0,9.8,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-16T01:00:00,8.2,5.6,4.7,78.65,0,0,,0,0,32.4,15.9,288,1004,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-16T02:00:00,8.8,6.4,4.7,75.57,0,0,,0,0,27.4,15.9,298,1004,34.9,10,0,,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-16T03:00:00,8,5.4,4.3,77.69,0,0,,0,0,28.1,15.3,277,1004,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-16T04:00:00,8,5.3,4.3,77.69,0,0,,0,0,29.5,16.5,286,1004.4,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-05-16T05:00:00,7.4,4.6,3.3,75.38,0,0,,0,0,30.6,15.9,290,1004.7,0,10,4,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
