name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Moscow,2022-06-21T06:00:00,13.2,13.2,10.7,84.93,0.1,100,rain,0,0,7.2,6.6,193,1003.7,0,10,10,0,0,10,Rain,rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T07:00:00,13.8,13.8,11.3,84.99,0,0,rain,0,0,5.4,4.5,32,1003,0,10,32,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T08:00:00,14.8,14.8,11.5,80.52,0,0,rain,0,0,11.2,5.1,140,1003,0,10,24,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T09:00:00,15.6,15.6,11.1,74.68,0,0,,0,0,11.5,5.3,120,1002.7,15.5,10,65,0.2,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T10:00:00,15.6,15.6,11.3,75.87,0,0,,0,0,10.1,3.6,266,1003,0,10,64,0.2,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T11:00:00,16.4,16.4,11.3,72,0,0,,0,0,11.5,5.1,240,1002,40.4,10,71,0.3,1,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T12:00:00,16.6,16.6,10.5,67.41,0,0,,0,0,13.3,5.3,111.1,1002,69.7,10,250,0.9,3,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T13:00:00,16.4,16.4,10.9,70.03,0,0,,0,0,14.4,7.2,62,1002,71,10,246,0.9,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T14:00:00,16.2,16.2,10.9,70.79,0,0,,0,0,14,8.1,80,1002,77.5,10,560,2,6,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T15:00:00,16.4,16.4,11.3,71.91,0,0,,0,0,14.8,9.1,143,1002,19.2,10,403,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T16:00:00,16.4,16.4,11.6,73.11,0,0,,0,0,16.6,8.7,124,1001,18.3,10,559,2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T17:00:00,16.8,16.8,10.9,68.14,0,0,,0,0,16.9,8.7,120,1001,0,10,530,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T18:00:00,16.4,16.4,11.3,71.96,0,0,,0,0,18.7,7.2,146,1001,0,10,389,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T19:00:00,16.8,16.8,11.1,69.27,0,0,,0,0,19.4,7.8,122,1000.7,0,10,176,0.6,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T20:00:00,16.4,16.4,11.2,71.15,0,0,,0,0,15.5,7.2,136,1000.4,0,10,88,0.3,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T21:00:00,15.8,15.8,11.3,74.67,0,0,,0,0,11.5,7.2,111,1000,0,10,13,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T22:00:00,15.2,15.2,10.9,75.46,0,0,,0,0,7.9,5.7,53,1000,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-21T23:00:00,15.2,15.2,11.1,76.32,0.3,100,rain,0,0,6.1,5.7,64,1000,0,10,0,,0,10,Rain,rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T00:00:00,14.8,14.8,11.9,82.78,0.1,100,rain,0,0,5,5.7,10,1000,0,10,0,,0,10,Rain,rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T01:00:00,14,14,11.5,85.01,0.3,100,rain,0,0,7.2,8.6,19,1000,60,9.8,0,,0,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T02:00:00,14,14,11.5,85.01,0.3,100,rain,0,0,7.2,6.5,29,999.3,33.3,10,0,,0,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T03:00:00,14,14,10.1,77.3,0.3,100,rain,0,0,12.6,9.3,40,999.3,66,10,0,,0,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T04:00:00,14,14,11.1,82.68,0,0,rain,0,0,18.7,8,42,999.7,60,9.7,0,,0,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T05:00:00,14,14,11.1,82.68,0,0,rain,0,0,19.4,9.5,20,1000,0,10,1,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T06:00:00,14.2,14.2,11.1,81.77,0,0,rain,0,0,20.2,13.8,28,1000,0,10,5,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T07:00:00,14.6,14.6,10.9,78.64,0,0,rain,0,0,20.9,16.8,38,1000.3,0,10,9,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T08:00:00,15,15,10.9,76.59,0.1,100,rain,0,0,23.8,18.9,43,1001,25.1,10,26,0.1,0,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T09:00:00,15.8,15.8,11.9,77.58,0,0,,0,0,23.4,18,34,1001,19.8,10,53,0.2,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T10:00:00,16.4,16.4,11.3,71.91,0,0,,0,0,26.3,20.4,41,1001.3,38.3,10,87,0.3,1,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T11:00:00,17.4,17.4,10.9,65.68,0,0,,0,0,39.6,22.5,53,1002,69.3,10,257,0.9,3,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T12:00:00,18.8,18.8,10.9,60.08,0,0,,0,0,28.8,19.9,65,1002.3,50,10,696,2.5,7,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T13:00:00,19.4,19.4,10.3,55.68,0,0,,0,0,46.8,24,52,1002.3,50,10,680,2.4,7,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T14:00:00,20.2,20.2,9.7,50.9,0,0,,0,0,34.6,24,72,1003,50,10,623,2.2,6,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T15:00:00,20.4,20.4,9.9,50.98,0,0,,0,0,34.9,21.6,39,1003.3,60,10,595,2.1,6,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T16:00:00,20.6,20.6,9.1,47.48,0,0,,0,0,43.2,23.4,39,1003.3,57.9,10,569,2,6,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T17:00:00,21.4,21.4,8.9,44.8,0,0,,0,0,30.2,24,58,1003.7,33.8,10,207,0.7,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T18:00:00,21.2,21.2,9.7,47.8,0,0,,0,0,30.6,20.4,24,1004,33.8,10,90,0.3,1,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T19:00:00,21,21,9.1,46.43,0,0,rain,0,0,43.2,23.4,33,1004.3,0,10,167,0.6,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T20:00:00,20,20,9,49.12,0,0,,0,0,23,25.5,35,1005,0,10,132,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T21:00:00,18.8,18.8,9.6,54.93,0,0,,0,0,17.3,18,25,1005.7,0,10,34,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T22:00:00,17.6,17.6,9.6,59.42,0,0,,0,0,19.4,14.4,25,1006.3,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-22T23:00:00,16.6,16.6,9.6,63.3,0,0,,0,0,18.4,14.4,21,1006.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T00:00:00,15.1,15.1,9.6,69.32,0,0,,0,0,14,16.3,9,1006.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T01:00:00,14.7,14.7,9,68.4,0,0,,0,0,14.4,17.4,15,1007.3,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T02:00:00,14.2,14.2,8.6,69.07,0,0,,0,0,15.5,13.8,34,1008,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T03:00:00,12.6,12.6,8,73.61,0,0,,0,0,15.5,16.3,14,1008.3,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T04:00:00,12.8,12.8,7.6,70.42,0,0,,0,0,16.6,10.8,3,1008.7,0,10,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T05:00:00,13.2,13.2,7.6,68.87,0,0,,0,0,15.5,12.2,9,1009,0,10,31,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T06:00:00,14.7,14.7,8,63.92,0,0,,0,0,18.7,12.3,5,1009.7,0,10,130,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T07:00:00,15.7,15.7,8.6,62.35,0,0,,0,0,32.4,13.8,9,1010.3,0,10,263,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T08:00:00,17.7,17.7,8.2,53.41,0,0,,0,0,25.9,15,23,1010.7,0,10,407,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T09:00:00,19.6,19.6,7.2,44.5,0,0,,0,0,26.6,25.2,25,1011,0,10,546,2,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T10:00:00,20.2,20.2,7.6,44.15,0,0,,0,0,29.9,21,22,1011.3,0,10,670,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T11:00:00,20.7,20.7,8.2,44.31,0,0,,0,0,36,18.9,21,1011.3,0,10,768,2.8,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T12:00:00,21.6,21.6,7.7,40.93,0,0,,0,0,30.2,20.1,13,1011.7,0,10,829,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T13:00:00,22.6,22.6,7.6,38.04,0,0,,0,0,39.6,19.5,23,1012,0,10,849,3.1,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T14:00:00,23.6,23.6,8.3,37.73,0,0,,0,0,30.6,19.2,20,1012,0,10,829,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T15:00:00,23.6,23.6,7.7,36.25,0,0,,0,0,30.6,23.3,2,1012,0,10,770,2.8,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T16:00:00,24,24,7.9,35.77,0,0,,0,0,29.9,17.4,20,1012,0,10,676,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T17:00:00,24,24,8.6,37.41,0,0,,0,0,27.4,12.9,14,1012,0,10,554,2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T18:00:00,23.6,23.6,7.7,36.29,0,0,,0,0,24.5,22,1,1012.3,0,10,414,1.5,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T19:00:00,23,23,8.2,38.65,0,0,,0,0,24.5,15.3,1,1013,0,10,270,1,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T20:00:00,22,22,7.5,39.27,0,0,,0,0,46.8,13.8,8,1013.3,0,10,137,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T21:00:00,20.2,20.2,7.9,44.99,0,0,,0,0,15.8,19.7,1,1014,0,10,36,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T22:00:00,18.2,18.2,7.7,50.37,0,0,,0,0,32.4,10.8,1,1014,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-23T23:00:00,17.2,17.2,7.3,52.16,0,0,,0,0,28.8,10.8,9,1014.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T00:00:00,16.4,16.4,7.7,56.51,0,0,,0,0,9.7,10.8,47,1015,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T01:00:00,15.8,15.8,7.7,58.67,0,0,,0,0,32.4,10.8,49,1015,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T02:00:00,14.2,14.2,8.6,68.71,0,0,,0,0,9,5.5,320,1015,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T03:00:00,12.8,12.8,8.6,75.37,0,0,,0,0,7.9,8.1,315,1015,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T04:00:00,12.6,12.6,8.3,74.98,0,0,,0,0,6.1,6.6,310,1015.7,0,10,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T05:00:00,13.2,13.2,8.6,73.33,0,0,,0,0,21.6,5.1,288,1016,0,10,30,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T06:00:00,15.8,15.8,9.3,65.34,0,0,,0,0,3.6,5.1,325,1016,0,10,124,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T07:00:00,18.7,18.7,9.5,54.95,0,0,,0,0,6.5,3.6,342.6,1016,0,10,251,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T08:00:00,20.6,20.6,8.6,46.07,0,0,,0,0,14,7.2,355,1016,0,10,397,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T09:00:00,22,22,7.9,40.38,0,0,,0,0,20.2,19.9,1,1016.4,0,10,533,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T10:00:00,23,23,8.2,38.65,0,0,,0,0,27,12.9,7,1016,0,10,643,2.3,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T11:00:00,23.8,23.8,9,38.89,0,0,,0,0,30.2,15,38,1016,0,10,740,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T12:00:00,24,24,8.7,37.85,0,0,,0,0,31,19.9,30,1016,0,10,805,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T13:00:00,24.6,24.6,9.2,37.6,0,0,,0,0,25.2,14.5,31,1015.3,0,10,824,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T14:00:00,25.2,25.2,8.9,35.7,0,0,,0,0,29.5,18,16,1015.3,0,10,804,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T15:00:00,25.6,25.6,8.7,34.42,0,0,,0,0,28.8,16.3,16,1015,0,10,746,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T16:00:00,26,26,9.7,35.93,0,0,,0,0,29.2,18.9,360,1015,0,10,653,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T17:00:00,25.6,25.6,10.1,37.84,0,0,,0,0,36,18,20,1014.7,0,10,535,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T18:00:00,25.4,25.4,9.7,37.23,0,0,,0,0,36,17.4,19,1014.7,0,10,400,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T19:00:00,25,25,9.9,38.59,0,0,,0,0,30.2,19.5,11,1015,0,10,260,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T20:00:00,23.8,23.8,9.7,40.9,0,0,,0,0,36,17.4,19,1015.3,0,10,132,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T21:00:00,22.2,22.2,11,48.91,0,0,,0,0,18.4,12.7,15,1015.7,0,10,34,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T22:00:00,20.8,20.8,11,53.35,0,0,,0,0,13,10.8,18,1016,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-24T23:00:00,20.2,20.2,11,55.29,0,0,,0,0,7.6,10.8,19,1016,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T00:00:00,18.8,18.8,11.1,61.04,0,0,,0,0,6.5,9.1,9,1016.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T01:00:00,18.8,18.8,11.6,62.76,0,0,,0,0,6.1,5.7,12,1016.7,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T02:00:00,17.5,17.5,11.4,67.51,0,0,,0,0,5,6,331,1017,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T03:00:00,16.1,16.1,11.6,74.66,0,0,,0,0,5,5.5,310,1017,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T04:00:00,15.9,15.9,11.7,76.37,0,0,,0,0,6.5,5.1,313,1018,0,10,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T05:00:00,16.1,16.1,11.7,75.55,0,0,,0,0,6.5,4.5,360,1018,0,10,28,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T06:00:00,18.2,18.2,12.7,70.33,0,0,,0,0,5.8,5.1,360,1018,0,10,122,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T07:00:00,21.2,21.2,13.2,60.27,0,0,,0,0,28.8,7.5,17,1019,0,10,250,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T08:00:00,23,23,12.7,52.45,0,0,,0,0,14.4,12.3,34,1019,0,10,390,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T09:00:00,23.6,23.6,12.7,50.61,0,0,,0,0,18,12.7,30,1019,0,10,527,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T10:00:00,25,25,12.6,46,0,0,,0,0,26.6,15.3,37,1019,19.2,10,646,2.3,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T11:00:00,25.6,25.6,12.6,44.44,0,0,,0,0,36,14.4,28,1019,0,10,740,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T12:00:00,26.4,26.4,12.3,41.62,0,0,,0,0,28.4,22,20,1019,0,10,800,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T13:00:00,26.6,26.6,11.7,39.64,0,0,,0,0,36,13.8,17,1019,0,10,822,3,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T14:00:00,27.2,27,12.3,39.64,0,0,,0,0,28.8,10.8,18,1018.7,0,10,805,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T15:00:00,28,27.5,12.3,37.94,0,0,,0,0,23.4,14.6,30,1018.3,0,10,748,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T16:00:00,28,27.5,12.3,37.94,0,0,,0,0,28.8,10.2,19,1018,0,10,656,2.4,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T17:00:00,28.4,27.8,12.2,36.61,0,0,,0,0,36,13.1,7,1018,0,10,538,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T18:00:00,27.6,27.3,12.7,39.92,0,0,,0,0,20.2,16.8,29,1018,0,10,401,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T19:00:00,27,26.9,12.7,41.32,0,0,,0,0,21.6,16.8,37,1018,0,10,261,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T20:00:00,26.2,26.2,12.9,43.7,0,0,,0,0,20.9,13.2,29,1018,0,10,131,0.5,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T21:00:00,23.8,23.8,12.7,49.92,0,0,,0,0,28.8,10.8,26,1018.7,0,10,34,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T22:00:00,23.5,23.5,13.7,54.35,0,0,,0,0,32.4,8.1,15,1019,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-25T23:00:00,21.7,21.7,13.6,59.82,0,0,,0,0,6.1,6.6,10,1019,0,9.7,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T00:00:00,20.7,20.7,13.6,63.6,0,0,,0,0,32.4,4.4,10,1020,0,9.8,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T01:00:00,19.5,19.5,13.6,68.67,0,0,,0,0,4,1.5,0,1020,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T02:00:00,18.7,18.7,13.6,72,0,0,,0,0,5.8,3.6,290,1020,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T03:00:00,17.9,17.9,13.7,76.69,0,0,,0,0,5.8,3.6,307,1020,0,10,0,,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T04:00:00,16.9,16.9,13.6,80.8,0,0,,0,0,4.3,5.1,298,1021,0,9.8,0,,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T05:00:00,17.9,17.9,13.7,76.69,0,0,,0,0,3.6,3.6,293,1021,0,9.7,28,0.1,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T06:00:00,20.1,20.1,14.7,71.46,0,0,,0,0,5.4,3.6,311.3,1021,0,10,121,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T07:00:00,22.8,22.8,15.3,62.68,0,0,,0,0,6.5,3.6,349.7,1021.4,0,10,233,0.8,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T08:00:00,25.4,25.4,14.7,51.39,0,0,,0,0,8.3,5.1,320,1022,0,10,384,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T09:00:00,27,27.1,13.7,43.9,0,0,,0,0,10.4,5.7,272,1022,0,10,522,1.9,5,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T10:00:00,27.4,27.3,13.2,41.44,0,0,,0,0,14.8,7.2,280,1022,0,10,641,2.3,6,3,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T11:00:00,28.2,27.8,13.4,40.29,0,0,,0,0,32.4,9.3,300,1022,0,10,735,2.6,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T12:00:00,29,28.4,13.1,37.77,0,0,,0,0,23,10.2,329,1022,0,10,795,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T13:00:00,29,28.3,12.5,36.2,0,0,,0,0,24.5,7.8,318,1021.4,0,10,817,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T14:00:00,29.4,28.7,12.9,36.29,0,0,,0,0,23.8,11.1,324,1021,0,10,799,2.9,8,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
Moscow,2022-06-26T15:00:00,30,29.1,12.7,34.71,0,0,,0,0,22.7,10.2,264,1021,0,10,742,2.7,7,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
